PDB_CHAIN_ID,SP_PRIMARY,GENE,coverage
5UJT.G,Q5Y7C3,HLA-DQA1,0.7137254901960784
5UJT.H,O19707,HLA-DQB1,0.7816593886462881
5UK8.A,P42336,PIK3CA,0.9438202247191011
5UK8.B,P27986,PIK3R1,0.3370165745856354
5UK9.A,P01116,KRAS,0.8677248677248677
5UK9.B,P01116,KRAS,0.8624338624338623
5UKE.A,Q9Y616,IRAK3,0.19966442953020133
5UKF.A,Q99986,VRK1,0.8131313131313131
5UKF.B,Q99986,VRK1,0.6691919191919192
5UKF.C,Q99986,VRK1,0.8005050505050505
5UKF.D,Q99986,VRK1,0.6767676767676768
5UKJ.A,P42336,PIK3CA,0.9447565543071161
5UKJ.B,P27986,PIK3R1,0.35497237569060774
5UKK.A,P25098,GRK2,0.8896952104499274
5UKK.B,P62873,GNB1,0.9970588235294118
5UKK.G,P59768,GNG2,0.8028169014084507
5UKL.A,P25098,GRK2,0.9143686502177069
5UKL.B,P62873,GNB1,0.9970588235294118
5UKL.G,P59768,GNG2,0.8732394366197183
5UKM.B,P62873,GNB1,0.9970588235294118
5UKM.G,P59768,GNG2,0.8450704225352113
5UKW.A,P11413,G6PD,0.9223300970873787
5UL1.A,P42336,PIK3CA,0.9363295880149812
5UL1.B,P27986,PIK3R1,0.35497237569060774
5UL6.A,P46108,CRK,0.19078947368421054
5ULA.A,O60885,BRD4,0.08737151248164464
5ULA.B,O60885,BRD4,0.08957415565345081
5ULF.A,P62837,UBE2D2,1.0
5ULF.B,P0CG47,UBB,0.3318777292576419
5ULF.C,P62837,UBE2D2,1.0
5ULF.D,P0CG47,UBB,0.3318777292576419
5ULH.A,P62837,UBE2D2,1.0
5ULH.B,P0CG47,UBB,0.32751091703056767
5ULH.C,Q6ZSG1,RNF165,0.14739884393063585
5ULK.A,P62837,UBE2D2,1.0
5ULK.B,P0CG47,UBB,0.3231441048034934
5ULK.C,Q6ZSG1,RNF165,0.1416184971098266
5ULM.A,Q99683,MAP3K5,0.2714701601164483
5ULM.B,Q99683,MAP3K5,0.27365356622998543
5ULN.A,P00918,CA2,0.9961538461538462
5ULO.A,P63104,YWHAZ,0.9183673469387754
5ULO.B,P63104,YWHAZ,0.9306122448979592
5ULO.C,Q9P0N9,TBC1D7,0.013651877133105802
5ULO.D,Q9P0N9,TBC1D7,0.017064846416382253
5ULW.A,Q9UNA4,POLI,0.5040540540540541
5ULX.A,Q9UNA4,POLI,0.5040540540540541
5ULY.A,Q96QU1,PCDH15,0.1145780051150895
5ULY.B,Q96QU1,PCDH15,0.10997442455242966
5ULY.C,Q96QU1,PCDH15,0.11304347826086956
5ULY.D,Q96QU1,PCDH15,0.11918158567774936
5UM3.A,Q8IWV8,UBR2,0.039886039886039885
5UM9.A,P39748,FEN1,0.881578947368421
5UMC.A,P00918,CA2,0.9923076923076923
5UMJ.A,P14174,MIF,0.991304347826087
5UMJ.B,P14174,MIF,0.991304347826087
5UMJ.C,P14174,MIF,0.991304347826087
5UMK.A,P14174,MIF,0.991304347826087
5UMK.B,P14174,MIF,0.991304347826087
5UMK.C,P14174,MIF,0.991304347826087
5UML.A,O15151,MDM4,0.17142857142857143
5UML.B,O15151,MDM4,0.17142857142857143
5UML.E,O15151,MDM4,0.16938775510204082
5UML.G,O15151,MDM4,0.16938775510204082
5UMM.A,Q00987,MDM2,0.1670061099796334
5UMM.C,Q00987,MDM2,0.1670061099796334
5UMR.A,Q08945,SSRP1,0.14104372355430184
5UMS.A,Q08945,SSRP1,0.33568406205923834
5UMT.A,Q9Y5B9,SUPT16H,0.4145176695319962
5UMU.A,Q9Y5B9,SUPT16H,0.24641833810888253
5UMU.B,Q9Y5B9,SUPT16H,0.24641833810888253
5UN5.A,Q9H461,FZD8,0.17002881844380405
5UN5.B,Q9H461,FZD8,0.17002881844380405
5UN6.A,Q9H461,FZD8,0.17002881844380405
5UN6.B,Q9H461,FZD8,0.17146974063400577
5UN6.C,Q9H461,FZD8,0.17002881844380405
5UN6.D,Q9H461,FZD8,0.17146974063400577
5UN7.A,Q9NUX5,POT1,0.47634069400630913
5UN7.B,Q96AP0,ACD,0.11213235294117647
5UN8.A,O60502,OGA,0.4617903930131004
5UN8.B,O60502,OGA,0.46288209606986896
5UN8.C,O60502,OGA,0.4661572052401747
5UN8.D,O60502,OGA,0.4661572052401747
5UN8.E,P04637,TP53,0.017811704834605598
5UN8.F,P04637,TP53,0.020356234096692113
5UN8.G,P04637,TP53,0.022900763358778626
5UN8.H,P04637,TP53,0.020356234096692113
5UN9.A,O60502,OGA,0.45414847161572053
5UN9.B,O60502,OGA,0.46288209606986896
5UNA.A,Q7L2J0,MEPCE,0.3018867924528302
5UNA.B,Q7L2J0,MEPCE,0.3018867924528302
5UNA.C,Q7L2J0,MEPCE,0.30478955007256897
5UNA.D,Q7L2J0,MEPCE,0.30478955007256897
5UNA.E,Q7L2J0,MEPCE,0.3062409288824383
5UNA.F,Q7L2J0,MEPCE,0.3033381712626996
5UND.A,P49711,CTCF,0.23521320495185694
5UND.B,P49711,CTCF,0.19944979367262725
5UNF.A,P50052,AGTR2,0.7878787878787878
5UNF.B,P50052,AGTR2,0.7961432506887052
5UNG.B,P50052,AGTR2,0.8264462809917356
5UNH.A,P50052,AGTR2,0.7685950413223142
5UNH.B,P50052,AGTR2,0.7493112947658402
5UNJ.A,O00482,NR5A2,0.4195933456561922
5UNJ.C,Q9UBK2,PPARGC1A,0.011278195488721804
5UNP.A,P49760,CLK2,0.6953907815631263
5UNP.B,P49760,CLK2,0.6953907815631263
5UO1.A,P29475,NOS1,0.2880055788005579
5UO1.B,P29475,NOS1,0.28521617852161785
5UO2.A,P29475,NOS1,0.2900976290097629
5UO2.B,P29475,NOS1,0.28521617852161785
5UO3.A,P29475,NOS1,0.2880055788005579
5UO3.B,P29475,NOS1,0.28521617852161785
5UO4.A,P29475,NOS1,0.2894002789400279
5UO4.B,P29475,NOS1,0.28451882845188287
5UO5.A,P29475,NOS1,0.2894002789400279
5UO5.B,P29475,NOS1,0.28591352859135283
5UO6.A,P29475,NOS1,0.2880055788005579
5UO6.B,P29475,NOS1,0.2859135285913529
5UO7.A,P29475,NOS1,0.28870292887029286
5UO7.B,P29475,NOS1,0.28661087866108786
5UO8.A,P29474,NOS3,0.33582709891936824
5UO8.B,P29474,NOS3,0.3341645885286783
5UO8.C,P29474,NOS3,0.3333333333333333
5UO8.D,P29474,NOS3,0.3341645885286783
5UO9.A,P29474,NOS3,0.33582709891936824
5UO9.B,P29474,NOS3,0.3341645885286783
5UO9.C,P29474,NOS3,0.3333333333333333
5UO9.D,P29474,NOS3,0.3341645885286783
5UOA.A,P29474,NOS3,0.3333333333333333
5UOA.B,P29474,NOS3,0.3341645885286783
5UOB.A,P29474,NOS3,0.33582709891936824
5UOB.B,P29474,NOS3,0.3341645885286783
5UOB.C,P29474,NOS3,0.3333333333333333
5UOB.D,P29474,NOS3,0.3341645885286783
5UOC.A,P29474,NOS3,0.33582709891936824
5UOC.B,P29474,NOS3,0.3341645885286783
5UOC.C,P29474,NOS3,0.3333333333333333
5UOC.D,P29474,NOS3,0.3341645885286783
5UOE.A,P14735,IDE,0.9352306182531894
5UOE.B,P14735,IDE,0.9342492639842983
5UOE.C,P14735,IDE,0.9352306182531894
5UOE.D,P14735,IDE,0.9352306182531894
5UOE.E,P14735,IDE,0.9352306182531894
5UOO.A,O60885,BRD4,0.08296622613803231
5UOR.A,Q99683,MAP3K5,0.18122270742358076
5UOR.B,Q99683,MAP3K5,0.19068413391557498
5UOS.A,Q9Y4U1,MMACHC,0.8368794326241135
5UOT.0,P20592,MX2,0.8335664335664337
5UOT.1,P20592,MX2,0.8335664335664337
5UOT.2,P20592,MX2,0.8335664335664337
5UOT.3,P20592,MX2,0.8335664335664337
5UOT.4,P20592,MX2,0.8335664335664337
5UOT.5,P20592,MX2,0.8335664335664337
5UOT.6,P20592,MX2,0.8335664335664337
5UOT.7,P20592,MX2,0.8335664335664337
5UOT.8,P20592,MX2,0.8335664335664337
5UOT.9,P20592,MX2,0.8335664335664337
5UOT.A,P20592,MX2,0.8335664335664337
5UOT.B,P20592,MX2,0.8335664335664337
5UOT.C,P20592,MX2,0.8335664335664337
5UOT.D,P20592,MX2,0.8335664335664337
5UOT.E,P20592,MX2,0.8335664335664337
5UOT.F,P20592,MX2,0.8335664335664337
5UOT.G,P20592,MX2,0.8335664335664337
5UOT.H,P20592,MX2,0.8335664335664337
5UOT.I,P20592,MX2,0.8335664335664337
5UOT.J,P20592,MX2,0.8335664335664337
5UOT.K,P20592,MX2,0.8335664335664337
5UOT.L,P20592,MX2,0.8335664335664337
5UOT.M,P20592,MX2,0.8335664335664337
5UOT.N,P20592,MX2,0.8335664335664337
5UOT.O,P20592,MX2,0.8335664335664337
5UOT.P,P20592,MX2,0.8335664335664337
5UOT.Q,P20592,MX2,0.8335664335664337
5UOT.R,P20592,MX2,0.8335664335664337
5UOT.S,P20592,MX2,0.8335664335664337
5UOT.T,P20592,MX2,0.8335664335664337
5UOT.U,P20592,MX2,0.8335664335664337
5UOT.V,P20592,MX2,0.8335664335664337
5UOT.W,P20592,MX2,0.8335664335664337
5UOT.X,P20592,MX2,0.8335664335664337
5UOT.Y,P20592,MX2,0.8335664335664337
5UOT.Z,P20592,MX2,0.8335664335664337
5UOT.a,P20592,MX2,0.8335664335664337
5UOT.b,P20592,MX2,0.8335664335664337
5UOT.c,P20592,MX2,0.8335664335664337
5UOT.d,P20592,MX2,0.8335664335664337
5UOT.e,P20592,MX2,0.8335664335664337
5UOT.f,P20592,MX2,0.8335664335664337
5UOT.g,P20592,MX2,0.8335664335664337
5UOT.h,P20592,MX2,0.8335664335664337
5UOT.i,P20592,MX2,0.8335664335664337
5UOT.j,P20592,MX2,0.8335664335664337
5UOT.k,P20592,MX2,0.8335664335664337
5UOT.l,P20592,MX2,0.8335664335664337
5UOT.m,P20592,MX2,0.8335664335664337
5UOT.n,P20592,MX2,0.8335664335664337
5UOT.o,P20592,MX2,0.8335664335664337
5UOT.p,P20592,MX2,0.8335664335664337
5UOT.q,P20592,MX2,0.8335664335664337
5UOT.r,P20592,MX2,0.8335664335664337
5UOT.s,P20592,MX2,0.8335664335664337
5UOT.t,P20592,MX2,0.8335664335664337
5UOT.u,P20592,MX2,0.8335664335664337
5UOT.v,P20592,MX2,0.8335664335664337
5UOT.w,P20592,MX2,0.8335664335664337
5UOT.x,P20592,MX2,0.8335664335664337
5UOT.y,P20592,MX2,0.8335664335664337
5UOT.z,P20592,MX2,0.8335664335664337
5UOX.A,Q99683,MAP3K5,0.19141193595342065
5UOX.B,Q99683,MAP3K5,0.1834061135371179
5UOY.A,Q01064,PDE1B,0.5988805970149254
5UOZ.A,P01308,INS,0.19090909090909092
5UOZ.B,P01308,INS,0.2636363636363636
5UP0.A,Q01064,PDE1B,0.5988805970149254
5UP3.A,Q99683,MAP3K5,0.18777292576419213
5UP3.B,Q99683,MAP3K5,0.17685589519650655
5UP7.A,P02794,FTH1,0.9398907103825137
5UP8.A,P02794,FTH1,0.9617486338797814
5UP9.A,P02794,FTH1,0.9398907103825137
5UP9.B,P02794,FTH1,0.9508196721311475
5UP9.C,P02794,FTH1,0.9453551912568307
5UP9.D,P02794,FTH1,0.9453551912568307
5UP9.E,P02794,FTH1,0.9453551912568307
5UP9.F,P02794,FTH1,0.9508196721311475
5UPD.A,Q9BZ95,NSD3,0.1489213639526792
5UPE.A,P43490,NAMPT,0.9450101832993889
5UPE.B,P43490,NAMPT,0.9450101832993889
5UPF.A,P43490,NAMPT,0.9450101832993889
5UPF.B,P43490,NAMPT,0.9450101832993889
5UPH.A,Q14108,SCARB2,0.6610878661087866
5UPH.B,Q14108,SCARB2,0.6778242677824268
5UPK.A,O96013,PAK4,0.0676818950930626
5UPK.B,O96013,PAK4,0.4890016920473773
5UPK.C,P60953,CDC42,0.9057591623036649
5UPL.A,O96013,PAK4,0.49238578680203043
5UPL.B,P60953,CDC42,0.9214659685863874
5UPP.A,P07954,FH,0.9058823529411765
5UPP.B,P07954,FH,0.9058823529411765
5UQ0.A,P11362,FGFR1,0.3236009732360098
5UQ0.B,P11362,FGFR1,0.31143552311435524
5UQ1.A,P24941,CDK2,0.9664429530201342
5UQ1.B,Q5MJ70,SPDYA,0.4281150159744409
5UQ1.C,P24941,CDK2,0.9697986577181208
5UQ1.D,Q5MJ70,SPDYA,0.4440894568690096
5UQ2.A,P24941,CDK2,0.9932885906040269
5UQ2.B,Q5MJ70,SPDYA,0.4249201277955272
5UQ3.A,P24941,CDK2,0.9060402684563759
5UQ3.B,Q5MJ70,SPDYA,0.43130990415335463
5UQ3.C,P46527,CDKN1B,0.23232323232323232
5UQ9.A,P52209,PGD,0.9710144927536232
5UQ9.B,P52209,PGD,0.9730848861283644
5UQ9.C,P52209,PGD,0.9710144927536232
5UQ9.D,P52209,PGD,0.9710144927536232
5UQ9.E,P52209,PGD,0.968944099378882
5UQ9.F,P52209,PGD,0.9710144927536232
5UQ9.G,P52209,PGD,0.9648033126293996
5UQ9.H,P52209,PGD,0.9648033126293996
5UQA.A,P01308,INS,0.19090909090909092
5UQA.B,P01308,INS,0.2727272727272727
5UQA.C,P01308,INS,0.19090909090909092
5UQA.D,P01308,INS,0.2545454545454545
5UQA.E,P01308,INS,0.19090909090909092
5UQA.F,P01308,INS,0.2545454545454545
5UQA.G,P01308,INS,0.19090909090909092
5UQA.H,P01308,INS,0.2545454545454545
5UQA.I,P01308,INS,0.19090909090909092
5UQA.J,P01308,INS,0.2545454545454545
5UQA.K,P01308,INS,0.19090909090909092
5UQA.L,P01308,INS,0.2636363636363636
5UQE.A,O94925,GLS,0.7414050822122572
5UQE.B,O94925,GLS,0.7548579970104634
5UQE.C,O94925,GLS,0.7234678624813154
5UQE.D,O94925,GLS,0.757847533632287
5UQE.F,O94925,GLS,0.6083707025411061
5UQV.A,Q93009,USP7,0.2985480943738657
5UQV.B,Q93009,USP7,0.2985480943738657
5UQW.A,P01116,KRAS,0.8888888888888888
5UQW.B,P01116,KRAS,0.82010582010582
5UQX.A,Q93009,USP7,0.3139745916515426
5UQX.B,Q93009,USP7,0.3012704174228675
5UR1.A,P11362,FGFR1,0.33819951338199516
5UR1.B,P11362,FGFR1,0.3223844282238443
5UR7.A,P78556,CCL20,0.6875
5UR7.B,P78556,CCL20,0.6875
5UR9.A,Q01469,FABP5,0.9925925925925926
5UR9.B,Q01469,FABP5,0.9851851851851852
5UR9.C,Q01469,FABP5,0.9925925925925926
5UR9.D,Q01469,FABP5,0.9925925925925926
5UR9.E,Q01469,FABP5,1.0
5UR9.F,Q01469,FABP5,1.0
5UR9.G,Q01469,FABP5,1.0
5UR9.H,Q01469,FABP5,1.0
5URA.A,O15540,FABP7,1.0
5URA.B,O15540,FABP7,1.0
5URA.C,O15540,FABP7,1.0
5URA.D,O15540,FABP7,1.0
5URC.A,P69905,HBA1; HBA2,0.9929577464788732
5URC.B,P68871,HBB,0.9931972789115646
5URC.C,P69905,HBA1; HBA2,0.9929577464788732
5URC.D,P68871,HBB,0.9931972789115646
5URJ.A,O75643,SNRNP200,0.7991573033707865
5URK.A,O75643,SNRNP200,0.798689138576779
5URM.A,O75643,SNRNP200,0.8043071161048689
5URM.B,O75643,SNRNP200,0.7916666666666666
5URN.B,Q04206,RELA,0.056261343012704176
5URT.A,P01308,INS,0.19090909090909092
5URT.B,P01308,INS,0.2636363636363636
5URU.A,P01308,INS,0.19090909090909092
5URU.B,P01308,INS,0.2545454545454545
5URU.C,P01308,INS,0.19090909090909092
5URU.D,P01308,INS,0.24545454545454545
5URU.E,P01308,INS,0.19090909090909092
5URU.F,P01308,INS,0.24545454545454545
5URU.G,P01308,INS,0.19090909090909092
5URU.H,P01308,INS,0.2545454545454545
5URV.A,O75084,FZD7,0.20557491289198607
5URV.B,O75084,FZD7,0.22473867595818817
5URY.A,Q13467,FZD5,0.20341880341880342
5URY.B,Q13467,FZD5,0.20683760683760682
5URZ.A,Q13467,FZD5,0.20341880341880342
5URZ.B,Q13467,FZD5,0.20341880341880342
5US4.A,P01116,KRAS,0.8677248677248677
5US4.B,P01116,KRAS,0.8571428571428572
5USJ.A,P01116,KRAS,0.873015873015873
5USJ.B,P01116,KRAS,0.8835978835978836
5USJ.C,P01116,KRAS,0.8835978835978836
5USJ.D,P01116,KRAS,0.8465608465608465
5USJ.E,P01116,KRAS,0.8783068783068783
5USJ.F,P01116,KRAS,0.8783068783068783
5USP.A,P01308,INS,0.19090909090909092
5USP.B,P01308,INS,0.2636363636363636
5USQ.A,P36897,TGFBR1,0.5944333996023857
5USR.A,Q9Y697,NFS1,0.7921225382932167
5USR.B,Q9HD34,LYRM4,0.8351648351648352
5USR.C,Q9Y697,NFS1,0.7702407002188184
5USR.D,Q9HD34,LYRM4,0.8791208791208791
5USR.E,Q9Y697,NFS1,0.6827133479212253
5USR.F,Q9HD34,LYRM4,0.8241758241758241
5USR.G,Q9Y697,NFS1,0.687089715536105
5USR.H,Q9HD34,LYRM4,0.8461538461538461
5USS.A,P01308,INS,0.19090909090909092
5USS.B,P01308,INS,0.24545454545454545
5USS.C,P01308,INS,0.19090909090909092
5USS.D,P01308,INS,0.2545454545454545
5USV.A,P01308,INS,0.19090909090909092
5USV.B,P01308,INS,0.2636363636363636
5USY.A,O60674,JAK2,0.2544169611307421
5USY.B,O60674,JAK2,0.2544169611307421
5USZ.A,O60674,JAK2,0.24028268551236748
5UT0.A,O60674,JAK2,0.24028268551236748
5UT1.A,O60674,JAK2,0.24028268551236748
5UT2.A,O60674,JAK2,0.2411660777385159
5UT3.A,O60674,JAK2,0.24028268551236748
5UT4.A,O60674,JAK2,0.2411660777385159
5UT5.A,O60674,JAK2,0.24028268551236748
5UT6.A,O60674,JAK2,0.24028268551236748
5UTK.A,Q02763,TEK,0.25889679715302494
5UTK.B,Q02763,TEK,0.2508896797153025
5UTZ.A,P60568,IL2,0.8562091503267975
5UTZ.D,P60568,IL2,0.823529411764706
5UTZ.E,P60568,IL2,0.823529411764706
5UTZ.I,P60568,IL2,0.8235294117647058
5UU1.A,Q86Y07,VRK2,0.6200787401574803
5UU2.A,P01308,INS,0.19090909090909092
5UU2.B,P01308,INS,0.2636363636363636
5UU3.A,P01308,INS,0.17272727272727273
5UU3.B,P01308,INS,0.24545454545454545
5UU3.C,P01308,INS,0.18181818181818182
5UU3.D,P01308,INS,0.24545454545454545
5UU3.E,P01308,INS,0.18181818181818182
5UU3.F,P01308,INS,0.23636363636363636
5UU3.G,P01308,INS,0.18181818181818182
5UU3.H,P01308,INS,0.2545454545454545
5UU3.I,P01308,INS,0.19090909090909092
5UU3.J,P01308,INS,0.2545454545454545
5UU3.K,P01308,INS,0.19090909090909092
5UU3.L,P01308,INS,0.2545454545454545
5UU3.M,P01308,INS,0.19090909090909092
5UU3.N,P01308,INS,0.24545454545454545
5UU3.O,P01308,INS,0.19090909090909092
5UU3.P,P01308,INS,0.24545454545454545
5UU3.Q,P01308,INS,0.19090909090909092
5UU3.R,P01308,INS,0.24545454545454545
5UU3.S,P01308,INS,0.19090909090909092
5UU3.T,P01308,INS,0.2545454545454545
5UU3.U,P01308,INS,0.19090909090909092
5UU3.V,P01308,INS,0.24545454545454545
5UU3.W,P01308,INS,0.18181818181818182
5UU3.X,P01308,INS,0.23636363636363636
5UU4.A,P01308,INS,0.19090909090909092
5UU4.B,P01308,INS,0.24545454545454545
5UU4.C,P01308,INS,0.18181818181818182
5UU4.D,P01308,INS,0.23636363636363636
5UUI.A,P01375,TNF,0.575107296137339
5UUK.A,Q16548,BCL2A1,0.8628571428571429
5UUL.A,Q16548,BCL2A1,0.8628571428571429
5UUL.B,Q9BXH1,BBC3,0.11917098445595854
5UUM.A,Q07820,MCL1,0.44
5UUM.B,Q07820,MCL1,0.44
5UUP.A,Q16548,BCL2A1,0.8628571428571429
5UUT.A,P30419,NMT1,0.752016129032258
5UUT.B,P30419,NMT1,0.7661290322580645
5UUU.A,P25098,GRK2,0.6008708272859217
5UV6.A,Q14982,OPCML,0.782608695652174
5UV6.B,Q14982,OPCML,0.7855072463768116
5UV8.A,P26951,IL3RA,0.6851851851851851
5UV8.B,P08700,IL3,0.6907894736842105
5UV8.G,P26951,IL3RA,0.701058201058201
5UV8.I,P08700,IL3,0.7105263157894737
5UVC.A,P25098,GRK2,0.6632801161103048
5UVF.A,Q99986,VRK1,0.8005050505050506
5UVF.B,Q99986,VRK1,0.797979797979798
5UVF.C,Q99986,VRK1,0.7601010101010102
5UVF.D,Q99986,VRK1,0.7474747474747474
5UVG.A,Q9NY59,SMPD3,0.5312977099236641
5UVI.A,P29274,ADORA2A,0.720873786407767
5UVS.A,O60885,BRD4,0.07782672540381791
5UVT.A,O60885,BRD4,0.07782672540381791
5UVU.A,O60885,BRD4,0.07782672540381791
5UVV.A,O60885,BRD4,0.07782672540381791
5UVV.B,O60885,BRD4,0.07782672540381791
5UVW.A,O60885,BRD4,0.08002936857562408
5UVW.B,O60885,BRD4,0.07782672540381791
5UVW.C,O60885,BRD4,0.08002936857562408
5UVX.A,O60885,BRD4,0.07782672540381791
5UVX.B,O60885,BRD4,0.07709251101321586
5UVY.A,O60885,BRD4,0.07782672540381791
5UVZ.A,O60885,BRD4,0.07782672540381791
5UWC.G,P26951,IL3RA,0.6693121693121693
5UWC.I,P08700,IL3,0.7368421052631579
5UWD.A,P00533,EGFR,0.22396694214876034
5UWF.C,Q9Y233,PDE10A,0.41078305519897307
5UWF.D,Q9Y233,PDE10A,0.4120667522464698
5UWG.A,Q9ULV1,FZD4,0.21601489757914338
5UWG.B,Q9ULV1,FZD4,0.21415270018621974
5UWH.A,P62826,RAN,0.9398148148148149
5UWH.D,P49023,PXN,0.021996615905245348
5UWI.A,P62826,RAN,0.9629629629629629
5UWI.D,Q9UQL6,HDAC5,0.0142602495543672
5UWJ.A,P62826,RAN,0.9537037037037037
5UWJ.D,Q06787,FMR1,0.01740506329113924
5UWK.A,P45452,MMP13,0.33970276008492567
5UWK.B,P45452,MMP13,0.34182590233545646
5UWL.A,P45452,MMP13,0.33970276008492567
5UWL.B,P45452,MMP13,0.34394904458598724
5UWM.A,P45452,MMP13,0.32908704883227174
5UWM.B,P45452,MMP13,0.32696390658174096
5UWM.C,P45452,MMP13,0.010615711252653927
5UWM.D,P45452,MMP13,0.008492569002123142
5UWN.A,P45452,MMP13,0.34182590233545646
5UWN.B,P45452,MMP13,0.3609341825902335
5UWN.C,P45452,MMP13,0.3524416135881104
5UWN.D,P45452,MMP13,0.3503184713375796
5UWN.E,P45452,MMP13,0.3524416135881104
5UWO.A,P62826,RAN,0.9490740740740741
5UWO.D,Q06787,FMR1,0.014240506329113924
5UWP.A,P62826,RAN,0.9675925925925926
5UWP.D,Q9NSV4,DIAPH3,0.009220452640402346
5UWQ.A,P62826,RAN,0.9537037037037037
5UWQ.D,O00311,CDC7,0.02264808362369338
5UWR.A,P62826,RAN,0.9444444444444444
5UWR.D,O00311,CDC7,0.020905923344947737
5UWS.A,P62826,RAN,0.9537037037037037
5UWS.D,O96018,APBA3,0.029565217391304348
5UWT.A,P62826,RAN,0.9629629629629629
5UWU.A,P62826,RAN,0.9629629629629629
5UWU.D,Q13485,SMAD4,0.016304347826086956
5UWW.A,P62826,RAN,0.9537037037037037
5UWW.D,O75398,DEAF1,0.019469026548672566
5UX6.A,Q9H488,POFUT1,0.9149484536082474
5UX6.B,Q9H488,POFUT1,0.9097938144329897
5UXH.A,Q9H488,POFUT1,0.8994845360824741
5UXH.B,Q9H488,POFUT1,0.9097938144329898
5UY6.A,Q96RR4,CAMKK2,0.47619047619047616
5UY8.A,P31939,ATIC,0.9949324324324325
5UY8.B,P31939,ATIC,0.9949324324324325
5UY8.C,P31939,ATIC,0.9949324324324325
5UY8.D,P31939,ATIC,0.9949324324324325
5UY9.A,Q13526,PIN1,0.8957055214723926
5UYJ.A,Q96RR4,CAMKK2,0.4744897959183673
5UYS.A,P05093,CYP17A1,0.9271653543307086
5UYS.B,P05093,CYP17A1,0.9251968503937007
5UYS.C,P05093,CYP17A1,0.9311023622047244
5UYS.D,P05093,CYP17A1,0.9311023622047244
5UYU.A,P56817,BACE1,0.7385229540918163
5UYX.A,P48643,CCT5,0.9094269870609981
5UYX.B,P48643,CCT5,0.8946395563770795
5UYX.C,P48643,CCT5,0.8761552680221811
5UYX.D,P48643,CCT5,0.8336414048059149
5UYZ.A,P48643,CCT5,0.911275415896488
5UYZ.B,P48643,CCT5,0.9020332717190389
5UYZ.C,P48643,CCT5,0.9020332717190389
5UYZ.D,P48643,CCT5,0.8484288354898336
5UZ0.A,P31939,ATIC,0.9949324324324325
5UZ0.B,P31939,ATIC,0.9949324324324325
5UZ0.C,P31939,ATIC,0.9949324324324325
5UZ0.D,P31939,ATIC,0.9932432432432432
5UZ7.A,P63092,GNAS,0.46954314720812185
5UZ7.B,P62873,GNB1,0.9970588235294118
5UZ7.G,P59768,GNG2,0.7746478873239436
5UZ7.R,P30988,CALCR,0.5611814345991561
5UZB.A,P58753,TIRAP,0.6470588235294118
5UZB.B,P58753,TIRAP,0.6470588235294118
5UZB.C,P58753,TIRAP,0.6470588235294118
5UZB.D,P58753,TIRAP,0.6470588235294118
5UZB.E,P58753,TIRAP,0.6470588235294118
5UZB.F,P58753,TIRAP,0.6470588235294118
5UZB.G,P58753,TIRAP,0.6470588235294118
5UZB.H,P58753,TIRAP,0.6470588235294118
5UZB.I,P58753,TIRAP,0.6470588235294118
5UZB.J,P58753,TIRAP,0.6470588235294118
5UZB.K,P58753,TIRAP,0.6470588235294118
5UZB.L,P58753,TIRAP,0.6470588235294118
5UZB.M,P58753,TIRAP,0.6470588235294118
5UZB.N,P58753,TIRAP,0.6470588235294118
5UZJ.A,Q13464,ROCK1,0.2858197932053176
5UZJ.B,Q13464,ROCK1,0.2843426883308715
5UZK.A,P17612,PRKACA,0.9601139601139601
5UZP.A,O75390,CS,0.9356223175965666
5UZP.B,O75390,CS,0.9356223175965666
5UZQ.A,O75390,CS,0.9313304721030042
5UZR.A,O75390,CS,0.9313304721030042
5UZR.D,O75390,CS,0.9334763948497854
5UZU.A,P05164,MPO,0.7758389261744967
5UZV.Z,Q9UQ84,EXO1,0.4066193853427896
5UZY.A,P14174,MIF,0.991304347826087
5UZY.B,P14174,MIF,0.991304347826087
5UZY.C,P14174,MIF,0.991304347826087
5V02.B,Q9H2S1,KCNN2,0.14335060449050085
5V02.R,P0DP23,CALM1,0.9798657718120806
5V03.B,Q9H2S1,KCNN2,0.14335060449050085
5V03.R,P0DP23,CALM1,0.9731543624161074
5V04.Z,Q9UQ84,EXO1,0.4078014184397163
5V05.Z,Q9UQ84,EXO1,0.4078014184397163
5V06.Z,Q9UQ84,EXO1,0.4078014184397163
5V07.Z,Q9UQ84,EXO1,0.4066193853427896
5V08.Z,Q9UQ84,EXO1,0.40543735224586286
5V09.Z,Q9UQ84,EXO1,0.4066193853427896
5V0A.Z,Q9UQ84,EXO1,0.4066193853427896
5V0B.Z,Q9UQ84,EXO1,0.4066193853427896
5V0C.Z,Q9UQ84,EXO1,0.4066193853427896
5V0D.Z,Q9UQ84,EXO1,0.4078014184397163
5V0E.Z,Q9UQ84,EXO1,0.4078014184397163
5V0L.A,P27540,ARNT,0.22306717363751583
5V0N.A,P56817,BACE1,0.7405189620758482
5V0N.B,P56817,BACE1,0.7445109780439122
5V0N.C,P56817,BACE1,0.7524950099800398
5V18.A,Q9GZT9,EGLN1,0.5046948356807512
5V19.A,Q99683,MAP3K5,0.1819505094614265
5V19.B,Q99683,MAP3K5,0.18922852983988356
5V1B.A,Q96KS0,EGLN2,0.5552825552825553
5V1F.A,P06746,POLB,0.9611940298507463
5V1G.A,P06746,POLB,0.955223880597015
